Zip,Total,white_1,black_1,white_2,black_2
8600000US92831,37353,14397,1032,10714,78
8600000US92832,25134,7615,1116,8078,92
8600000US92833,52922,11514,873,11605,56
8600000US92845,16600,10354,212,2706,30
8600000US92026,49921,24465,941,12741,100
8600000US92040,46261,34295,776,5576,13
8600000US92064,49933,32362,605,5541,139
8600000US92069,51447,18651,1089,17780,199
8600000US92086,1544,1102,29,147,0
8600000US92126,82572,23186,3564,5913,212
8600000US92130,55316,30830,1205,3136,177
8600000US92236,45090,647,213,11924,35
8600000US92256,3282,2690,12,336,0
8600000US92283,1694,267,33,300,3
8600000US92328,354,245,33,26,0
8600000US92363,5407,3207,172,904,17
8600000US92008,27330,20136,159,4016,59
8600000US92036,2221,1748,61,99,0
8600000US92106,19080,14360,484,1562,46
8600000US92108,22565,12022,1673,3765,157
8600000US92109,48417,37602,641,5257,50
8600000US92121,4655,2348,66,302,8
8600000US92128,51066,29735,1158,3692,12
8600000US92227,27255,3819,373,17705,102
8600000US92249,7898,70,0,6236,0
8600000US92257,1332,897,38,252,0
8600000US92264,19881,14055,259,2944,46
8600000US92277,23517,13135,2630,3706,154
8600000US92301,33967,4337,6442,16507,424
8600000US92315,5234,3573,50,1355,0
8600000US92009,45827,34839,267,3792,19
8600000US92061,2376,494,6,496,0
8600000US92014,13863,11330,56,842,0
8600000US92029,19149,12086,315,3535,72
8600000US92057,58347,25732,3832,15304,187
8600000US92082,18065,11862,91,3168,5
8600000US92102,44500,9058,3915,23202,162
8600000US92131,34359,19616,724,2792,29
8600000US92203,30744,15014,530,6927,21
8600000US92239,274,231,4,29,2
8600000US92258,778,227,80,299,0
8600000US92268,597,487,0,110,0
8600000US92281,2859,285,101,968,0
8600000US92352,5729,4442,68,764,0
8600000US92368,1100,407,3,498,0
8600000US92373,33264,20659,2076,4489,0
8600000US92374,43633,17462,2859,12737,196
8600000US92386,2140,1534,0,567,0
8600000US92397,4571,3292,0,998,10
8600000US92549,2464,1985,115,271,0
8600000US92563,68128,29641,4006,10284,294
8600000US92591,41107,22269,2311,7193,359
8600000US92610,14149,7693,466,1266,35
8600000US92624,6402,4563,102,879,0
8600000US92629,26744,20011,322,1865,0
8600000US92649,34406,23189,351,3175,22
8600000US92701,53565,3428,298,22984,96
8600000US92675,37457,21668,112,5223,216
8600000US92683,91376,22617,778,12715,66
8600000US92691,50782,32928,504,6631,60
8600000US92706,35083,5722,344,8128,166
8600000US92808,20667,11456,488,2409,0
8600000US92882,71581,25215,2429,22638,168
8600000US92887,20194,11556,371,2665,0
8600000US92612,32362,14839,1013,2328,80
8600000US92614,26676,12070,280,2137,40
8600000US92627,63212,30110,407,14585,65
8600000US92647,62718,31482,1319,8871,58
8600000US92648,46890,31056,411,4399,96
8600000US92655,8415,1118,24,1155,0
8600000US92663,21572,17208,157,1547,0
8600000US92676,2154,1628,5,294,0
8600000US92707,61026,5875,661,31504,36
8600000US92841,34061,6386,161,7259,42
8600000US92844,23878,3100,498,2027,5
8600000US92861,5872,4120,37,594,0
8600000US92865,20741,9291,274,5888,49
8600000US92868,27693,8430,1044,6582,12
8600000US92024,51496,40285,427,4955,35
8600000US92028,49380,27193,1011,13265,61
8600000US92070,829,408,0,20,0
8600000US92071,57511,39708,1092,6678,117
8600000US92101,39313,23397,3308,5619,166
8600000US92110,29911,19099,1442,4834,60
8600000US92111,49369,20428,2130,10159,93
8600000US92119,23990,16482,927,3042,16
8600000US92127,48721,25135,674,3707,34
8600000US92129,54986,26559,1144,4149,197
8600000US92201,65347,13956,1841,17082,171
8600000US92210,5049,4543,58,191,0
8600000US92243,50484,5385,707,17016,357
8600000US92211,25339,19120,619,2722,37
8600000US92241,7904,4409,21,2250,129
8600000US92242,1306,1030,7,165,0
8600000US92251,23388,3686,1122,11272,99
8600000US92252,9394,6741,91,1564,0
8600000US92260,34225,21274,859,6869,66
8600000US92266,108,108,0,0,0
8600000US92267,5,0,0,0,0
8600000US92270,18075,14645,405,1141,8
8600000US92276,7772,2968,209,3233,0
8600000US92278,4737,3125,297,888,11
8600000US92282,1373,500,35,499,0
8600000US92304,21,0,0,12,0
8600000US92305,622,480,1,100,0
8600000US92320,8597,5679,101,1535,7
8600000US92338,0,0,0,0,0
8600000US92356,6065,4023,120,1514,0
8600000US92382,4709,3591,134,276,0
8600000US92384,13,13,0,0,0
8600000US92411,26563,960,3759,16191,49
8600000US92530,56511,17874,2121,12512,113
8600000US92583,32692,10768,1989,11089,197
8600000US92585,21732,8105,1506,4279,45
8600000US92595,33642,15861,1573,7308,235
8600000US92602,26044,7764,91,2177,0
8600000US92661,3225,2725,48,164,0
8600000US92672,34110,24823,125,3157,6
8600000US92673,30927,22892,294,2510,0
8600000US92823,4721,1393,43,815,0
8600000US92835,23867,11382,458,2734,15
8600000US92840,55186,10868,509,14208,66
8600000US90670,16578,2035,659,6213,59
8600000US90745,56821,4083,4047,13115,122
8600000US90806,42817,3931,6860,16132,128
8600000US90813,59000,4662,7007,25854,323
8600000US90007,41716,6506,4418,6669,115
8600000US90015,21801,2682,1341,5351,150
8600000US90003,72741,392,15654,23224,482
8600000US90020,39102,4862,2447,5868,95
8600000US90023,46780,709,451,29193,185
8600000US90027,44686,26782,1023,3129,16
8600000US90039,29589,11412,356,5766,18
8600000US90045,41149,20354,5102,4614,119
8600000US90046,50587,36967,2300,2771,15
8600000US90077,8993,7079,197,400,0
8600000US90260,35161,6098,2575,9170,161
8600000US90262,70936,1678,5815,37659,131
8600000US90263,1846,784,87,244,0
8600000US90278,40649,23019,1337,5081,104
8600000US90211,7969,5671,297,433,0
8600000US90056,7795,933,5383,365,76
8600000US90058,2758,73,159,1800,6
8600000US90062,34422,532,10860,8340,498
8600000US90220,53703,1312,18866,17817,243
8600000US90222,32850,349,7983,12150,82
8600000US90255,75560,1109,517,48653,248
8600000US90265,18389,15008,297,1451,0
8600000US90266,35573,26441,150,1862,40
8600000US90621,35398,6016,1465,9942,0
8600000US90292,22490,15983,1613,1148,71
8600000US90304,25591,488,750,11666,131
8600000US90505,37641,16191,901,3109,0
8600000US90640,63177,4524,640,31480,200
8600000US90650,105886,10990,4270,33913,223
8600000US90001,58975,413,5138,21889,90
8600000US90012,35913,5595,4695,4389,129
8600000US90034,55652,22194,5333,9125,232
8600000US90061,27646,303,8681,11556,134
8600000US90066,59394,28180,2321,8265,81
8600000US90638,49383,16276,984,9476,55
8600000US90712,31063,10903,2920,4523,90
8600000US90804,39344,10391,4681,12044,174
8600000US90807,32067,11806,5254,3680,149
8600000US90810,38579,2323,4094,13665,61
8600000US90501,42335,9438,2409,6552,226
8600000US90660,63380,3348,367,30714,168
8600000US90704,3922,1629,1,1362,0
8600000US90720,22389,13400,686,2749,38
8600000US90723,54776,2649,5392,25892,191
8600000US90803,32389,22304,1512,3440,8
8600000US90022,65890,1405,334,31722,88
8600000US90019,66245,9632,12588,12088,503
8600000US90028,30734,14666,2905,2754,140
8600000US90037,65016,1189,11087,24409,204
8600000US90041,29516,8784,548,5885,61
8600000US90048,22892,17337,777,1056,28
8600000US90057,49492,3087,1866,12429,210
8600000US90067,2314,1628,26,19,0
8600000US90068,20982,15377,795,1320,0
8600000US90069,20435,15239,599,1024,0
8600000US90210,19909,16338,198,573,0
8600000US90221,52322,564,9966,21159,338
8600000US90232,14660,7202,815,2625,0
8600000US90240,26205,4825,315,12040,9
8600000US90247,47531,3297,8700,8880,130
8600000US90274,25279,15857,266,1750,16
8600000US90293,12694,7819,796,965,113
8600000US90301,37291,1487,11721,9483,412
8600000US90504,33721,8814,1101,3978,69
8600000US90602,25981,4616,382,7299,105
8600000US90631,69502,19980,644,21064,37
8600000US90814,18587,9955,1536,2860,46
8600000US90815,41026,23710,2112,6171,142
8600000US90071,0,0,0,0,0
8600000US90230,32808,11971,3075,7558,34
8600000US90249,26587,3564,7336,3805,105
8600000US90272,22551,18651,100,975,0
8600000US90291,27525,18749,1489,3756,77
8600000US90303,24693,646,8212,6085,100
8600000US90403,24354,17983,413,1563,21
8600000US90502,18188,2703,1265,3054,0
8600000US90603,21299,7724,168,6122,17
8600000US90604,42063,9616,316,10391,167
8600000US90004,61586,10820,2258,12670,135
8600000US90006,61698,2415,1806,15152,259
8600000US90032,47627,3512,627,15331,124
8600000US90042,63911,11141,1251,18583,180
8600000US90212,13156,10272,178,636,9
8600000US90043,44627,1912,26293,6751,373
8600000US90047,48883,916,30525,8125,409
8600000US90049,36964,29579,629,1655,25
8600000US90245,16850,10780,628,1212,10
8600000US90277,34506,23178,813,3398,79
8600000US90290,5371,4540,90,243,45
8600000US90302,30828,1906,13048,7249,466
8600000US90503,44908,18073,970,3087,9
8600000US90605,40957,6522,273,12181,91
8600000US90606,32803,2886,261,10247,48
8600000US90703,50963,7559,3669,3298,71
8600000US90732,22273,11257,1074,3790,10
8600000US90740,24494,17251,480,2043,39
8600000US90742,699,576,0,66,0
8600000US90002,53111,223,10110,21286,244
8600000US90005,39479,3020,2306,5278,117
8600000US90011,109414,657,8206,49785,301
8600000US90014,8335,3359,1713,717,0
8600000US90026,69589,18118,2351,14745,292
8600000US90033,47583,1549,818,30582,87
8600000US90038,27660,8257,1598,3522,56
8600000US90040,12645,159,180,9048,16
8600000US90044,96436,1134,31330,28764,560
8600000US90808,38860,22106,1903,5942,271
8600000US90680,30321,6331,398,10275,21
8600000US90701,16858,2821,482,2675,0
8600000US90802,39453,14909,5495,8353,117
8600000US90805,96708,7469,18576,17652,600
8600000US90021,2922,677,544,619,14
8600000US90059,45952,560,13412,16479,209
8600000US90280,95103,2954,620,54576,186
8600000US90743,267,222,6,15,0
8600000US90405,28115,18246,1136,3536,34
8600000US90706,77529,12698,9430,11990,371
8600000US90018,53256,2839,15139,9271,332
8600000US90250,96836,10865,21397,21498,477
8600000US90601,33058,6328,280,10997,109
8600000US90254,19650,15174,264,1474,0
8600000US90710,28185,5016,3531,6187,135
8600000US90073,916,369,226,119,10
8600000US90079,0,0,0,0,0
8600000US90089,3862,1651,267,240,9
8600000US90090,0,0,0,0,0
8600000US90094,9368,4761,850,399,291
8600000US90095,0,0,0,0,0
8600000US90506,0,0,0,0,0
8600000US90747,0,0,0,0,0
8600000US90755,11555,3233,1313,2850,17
8600000US90831,0,0,0,0,0
8600000US91377,13730,9166,163,711,0
8600000US91403,25218,18023,1521,2181,79
8600000US91411,25801,8957,1364,8965,172
8600000US91506,18575,10630,221,3178,32
8600000US91752,33135,7397,1995,10864,174
8600000US91754,33058,1419,186,3316,0
8600000US91763,38406,5156,1118,12283,28
8600000US91765,47139,9213,2028,4445,27
8600000US91945,27193,7793,3784,9409,209
8600000US91201,23619,15763,450,2766,19
8600000US91367,45282,29746,2143,3265,37
8600000US91006,33012,7484,380,2615,16
8600000US91011,20423,11450,126,993,0
8600000US91302,26634,20418,133,1848,0
8600000US91709,79298,23455,3209,14097,140
8600000US91731,30139,1337,124,10851,0
8600000US91733,44968,1136,130,21708,79
8600000US91737,25339,11990,1235,5740,8
8600000US91741,26565,14558,271,4849,0
8600000US91745,54975,6529,552,13573,37
8600000US91768,35389,4322,1907,12052,87
8600000US91780,35351,5363,194,2873,0
8600000US91792,29839,1942,1811,5613,66
8600000US91917,920,220,3,302,4
8600000US91931,496,398,0,98,0
8600000US91325,34635,13007,2529,6324,186
8600000US91326,37035,16489,1799,2875,34
8600000US91345,19205,3644,348,5564,30
8600000US91356,30804,20700,1595,3035,5
8600000US91402,70686,6494,2340,21690,131
8600000US91436,15070,12356,216,1072,0
8600000US91501,20300,14041,611,1153,82
8600000US91605,52210,14653,1623,17542,230
8600000US91723,18875,4168,729,5723,48
8600000US91739,39803,12506,3559,9312,444
8600000US91740,26115,11376,712,6581,33
8600000US91744,87240,3421,917,28961,349
8600000US91746,30708,1009,458,10742,56
8600000US91750,33836,16724,1063,8218,107
8600000US91759,374,327,5,35,0
8600000US91762,60699,9825,2684,17808,377
8600000US91766,72332,5564,2524,31746,321
8600000US91767,50264,7253,4196,18907,183
8600000US91770,63425,2698,115,7323,34
8600000US91776,38410,3035,180,3610,27
8600000US91911,85365,13013,2317,48825,626
8600000US91941,32384,19064,2566,5423,104
8600000US91963,999,459,0,540,0
8600000US91980,636,0,0,552,0
8600000US91901,18558,14606,246,1952,11
8600000US91902,20138,6746,520,7642,31
8600000US91934,267,55,0,119,0
8600000US91914,16357,3378,1035,5864,142
8600000US91916,1962,1630,5,159,6
8600000US91932,26701,8232,1106,10368,183
8600000US91935,8332,5646,122,1529,0
8600000US91950,62639,6551,2791,32885,453
8600000US91381,20371,10720,548,2065,56
8600000US91384,28842,12821,1692,7093,58
8600000US91405,55384,12624,2229,7931,139
8600000US91505,30680,16682,857,4770,50
8600000US91607,30873,19048,1494,5569,7
8600000US91701,40034,19334,1841,8004,30
8600000US91722,35708,6041,705,12003,73
8600000US91748,47084,3803,643,6569,0
8600000US91761,61124,9929,3131,20333,111
8600000US91773,34496,15518,1084,7985,71
8600000US91784,25567,13736,732,5267,4
8600000US91324,29617,12214,1824,4457,202
8600000US91905,1478,1074,83,132,0
8600000US91910,74297,17132,2610,37338,447
8600000US91304,53761,19001,2885,8353,36
8600000US91335,80524,23287,3291,23594,148
8600000US91342,96487,13072,3220,58091,250
8600000US91343,66590,12494,2529,14302,128
8600000US91105,12191,6866,691,1057,0
8600000US91962,2378,1637,20,375,10
8600000US91978,10518,4721,986,2511,61
8600000US91001,37711,13351,9198,5434,250
8600000US91354,32096,16805,1528,4302,52
8600000US91010,26601,5267,1845,9364,128
8600000US91203,15000,8876,311,1516,0
8600000US91340,36227,1385,516,19585,61
8600000US91362,36062,24253,468,5758,66
8600000US91364,27340,19290,1867,2071,14
8600000US91202,23317,15381,472,2309,0
8600000US91207,11371,8956,51,717,0
8600000US91208,16049,10948,68,1355,28
8600000US91214,30654,16971,77,2622,15
8600000US91307,26595,16077,1078,2414,0
8600000US91311,40420,19676,1716,6108,33
8600000US91344,53266,24414,2241,7403,193
8600000US91730,71422,21133,8986,18797,278
8600000US91764,54825,7618,3283,15769,139
8600000US91775,25192,5519,382,2605,13
8600000US91790,45206,5145,1057,12231,122
8600000US95464,2538,1592,121,130,0
8600000US95493,241,205,0,0,0
8600000US95525,1433,1182,0,27,0
8600000US95526,210,191,0,2,0
8600000US95548,1224,662,12,127,0
8600000US95555,337,259,0,7,0
8600000US95570,2274,1884,8,160,7
8600000US95573,1554,1218,4,133,21
8600000US95595,182,130,0,0,0
8600000US95621,41757,29702,1440,4361,84
8600000US95623,3730,3244,9,130,0
8600000US95004,3956,2596,37,885,0
8600000US95032,26281,18013,433,1814,0
8600000US95060,47367,32284,811,5572,44
8600000US95070,31308,13647,144,951,0
8600000US95113,1939,953,192,84,30
8600000US95116,56481,3805,1356,8999,31
8600000US95206,64034,5286,7930,26759,248
8600000US95207,51879,14988,6617,8079,216
8600000US95220,7538,4890,2,1226,0
8600000US95226,16,16,0,0,0
8600000US95236,4223,2369,63,738,5
8600000US95251,582,454,0,45,0
8600000US95254,1151,914,0,182,0
8600000US95320,13094,8740,47,2840,0
8600000US95329,2685,1989,79,391,0
8600000US95357,11322,5548,239,3058,0
8600000US95358,33345,10783,521,14002,88
8600000US95360,13029,3332,225,8332,15
8600000US95368,14520,5186,110,4848,0
8600000US95369,990,637,0,107,0
8600000US95410,1159,951,0,12,0
8600000US95370,27951,23051,137,1760,31
8600000US95376,53542,17802,2536,16134,118
8600000US95386,10587,5096,75,3737,0
8600000US95429,124,113,0,0,0
8600000US95825,35825,16453,5074,2641,104
8600000US95826,38256,19203,3368,4268,283
8600000US95920,285,144,0,97,0
8600000US95925,209,195,0,0,0
8600000US95230,597,394,0,174,0
8600000US95231,5092,1238,398,2419,0
8600000US95246,1032,932,0,54,0
8600000US95247,4270,3550,26,335,0
8600000US95315,14019,2911,11,3572,118
8600000US95325,77,59,0,18,0
8600000US95326,9888,6248,51,2083,0
8600000US95328,4518,1054,14,2319,0
8600000US95841,20586,11537,2012,2513,55
8600000US95912,5010,1475,0,2987,52
8600000US95942,629,557,0,16,0
8600000US95944,29,29,0,0,0
8600000US95948,11173,6192,44,2158,49
8600000US95950,394,201,0,169,0
8600000US95953,10942,4258,181,3622,10
8600000US95956,290,245,8,0,0
8600000US95983,403,318,0,0,0
8600000US95987,6119,1307,102,3888,0
8600000US95476,36792,24049,205,5124,39
8600000US95485,2688,2137,15,322,0
8600000US95524,1724,1554,0,74,0
8600000US95492,29920,17704,191,4127,42
8600000US95501,23467,16672,500,1281,57
8600000US95514,117,106,0,0,0
8600000US95550,71,56,0,0,0
8600000US95567,2066,1025,0,370,0
8600000US95602,18063,14870,119,2281,0
8600000US95603,29244,24441,75,2025,0
8600000US95628,41121,31206,990,3576,51
8600000US95634,3445,2576,9,664,0
8600000US95646,76,52,9,11,0
8600000US95650,14059,11803,33,508,27
8600000US95664,1589,1286,0,121,0
8600000US95673,15753,10447,295,2207,6
8600000US95684,3384,2811,0,240,0
8600000US95689,1698,1512,0,72,0
8600000US95694,10386,5562,40,3489,0
8600000US95703,938,799,36,31,0
8600000US95714,440,366,0,47,0
8600000US95762,42494,30689,641,3274,47
8600000US95817,13461,6253,2116,1817,64
8600000US95819,19659,13824,531,2341,0
8600000US95824,30296,4443,3043,5487,106
8600000US95843,46709,27388,3819,4802,132
8600000US95917,4030,1964,0,1026,0
8600000US95918,2643,2195,47,113,0
8600000US95922,454,410,2,28,0
8600000US95926,39012,28302,776,3659,47
8600000US95932,7742,3332,103,3434,33
8600000US95935,602,531,27,27,0
8600000US95959,17910,15495,152,976,7
8600000US95938,4350,3601,0,386,0
8600000US95946,9370,8286,139,589,0
8600000US95955,1435,789,0,601,0
8600000US95965,20460,12590,818,1415,10
8600000US95966,29367,19874,282,2641,17
8600000US95970,551,365,8,105,0
8600000US95993,36962,16545,688,5899,9
8600000US95204,28425,10213,1858,7255,148
8600000US95140,115,82,13,20,0
8600000US95334,16787,1743,122,4018,0
8600000US95337,37706,14436,1497,9849,40
8600000US95356,32842,17188,1196,6219,50
8600000US95363,26900,6679,1438,13702,100
8600000US95383,3828,3402,0,241,0
8600000US95387,710,57,0,613,0
8600000US95403,45355,24786,1170,5403,71
8600000US95409,27312,20527,292,1620,33
8600000US95422,15550,9484,728,1075,50
8600000US95423,3757,3172,22,29,59
8600000US95425,10586,6816,91,1301,0
8600000US95454,2198,1672,15,60,0
8600000US95456,754,728,0,3,0
8600000US95459,618,343,0,152,0
8600000US97211,34962,23719,5507,1219,166
8600000US97214,26207,21795,587,624,14
8600000US97231,4019,3652,0,10,0
8600000US97304,31701,24293,249,3225,37
8600000US97306,32255,26422,334,1667,0
8600000US97357,174,158,0,0,0
8600000US97366,1676,1454,0,90,0
8600000US97371,647,596,0,0,0
8600000US97385,3546,2836,0,486,0
8600000US97761,4290,228,22,10,0
8600000US97817,6,6,0,0,0
